name,prev_position,team,xP,xA,xG,xGI,A,G,GI,bonus,bps,minutes,total_points,prev_price,GW,current_price,current_position,current_team
Jack Grealish,MID,Man City,2.2,0.01,0.0,0.01,0,0,0,0,3,10,1,72,36,65.0,MID,Man City
Emil Krafth,DEF,Newcastle,3.0,0.01,0.0,0.01,0,0,0,0,14,90,2,44,36,45.0,DEF,Newcastle
Boubacar Traoré,MID,Wolves,0.4,0.01,0.0,0.01,0,0,0,0,9,90,1,43,36,50.0,MID,Wolves
Curtis Jones,MID,Liverpool,0.6,0.0,0.0,0.0,0,0,0,0,0,0,0,49,36,55.0,MID,Liverpool
Reece James,DEF,Chelsea,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,53,36,50.0,DEF,Chelsea
Brandon Austin,GK,Spurs,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,39,36,40.0,GK,Spurs
Robin Olsen,GK,Aston Villa,3.5,0.0,0.0,0.0,0,0,0,3,42,90,12,39,36,45.0,GK,Aston Villa
Amad Diallo,MID,Man Utd,1.0,0.0,0.0,0.0,0,0,0,0,4,10,1,44,36,50.0,MID,Man Utd
Anthony Elanga,MID,Nott'm Forest,1.7,0.32,0.0,0.32,0,0,0,0,9,66,2,50,36,55.0,MID,Nott'm Forest
Harry Toffolo,DEF,Nott'm Forest,0.7,0.0,0.0,0.0,0,0,0,0,2,7,1,44,36,45.0,DEF,Nott'm Forest
Bernardo Veiga de Carvalho e Silva,MID,Man City,3.8,0.62,0.08,0.7,0,0,0,0,15,79,2,62,36,65.0,MID,Man City
Adam Wharton,MID,Crystal Palace,3.6,0.07,0.0,0.07,0,0,0,0,11,90,3,50,36,50.0,MID,Crystal Palace
Ivan Toney,FWD,Brentford,1.0,0.02,0.05,0.07,0,0,0,0,9,90,2,78,36,75.0,FWD,Brentford
Alex Murphy,DEF,Newcastle,0.7,0.0,0.0,0.0,0,0,0,0,0,0,0,39,36,40.0,DEF,Newcastle
Eddie Nketiah,FWD,Arsenal,1.2,0.0,0.0,0.0,0,0,0,0,0,0,0,50,36,60.0,FWD,Arsenal
Benoît Badiashile,DEF,Chelsea,2.4,0.01,0.0,0.01,0,0,0,0,28,90,6,44,36,45.0,DEF,Chelsea
Emile Smith Rowe,MID,Arsenal,1.2,0.0,0.0,0.0,0,0,0,0,0,0,0,53,36,55.0,MID,Fulham
Jarell Quansah,DEF,Liverpool,1.0,0.01,0.0,0.01,0,0,0,0,19,90,1,40,36,45.0,DEF,Liverpool
Ben Chilwell,DEF,Chelsea,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,54,36,50.0,DEF,Chelsea
Tim Iroegbunam,MID,Aston Villa,0.7,0.0,0.0,0.0,0,0,0,0,0,0,0,44,36,45.0,MID,Everton
Carlos Baleba,MID,Brighton,0.7,0.0,0.0,0.0,0,0,0,0,3,2,1,45,36,50.0,MID,Brighton
Pablo Sarabia,MID,Wolves,0.2,0.0,0.0,0.0,0,0,0,0,5,14,1,47,36,55.0,MID,Wolves
Remi Matthews,GK,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,39,36,40.0,GK,Crystal Palace
Ibrahima Konaté,DEF,Liverpool,0.6,0.0,0.0,0.0,0,0,0,0,0,0,0,49,36,50.0,DEF,Liverpool
Joelinton Cássio Apolinário de Lira,MID,Newcastle,0.5,0.02,0.0,0.02,0,0,0,0,5,13,1,58,36,60.0,MID,Newcastle
Marcus Tavernier,MID,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,50,36,55.0,MID,Bournemouth
Manuel Akanji,DEF,Man City,5.5,0.02,0.21,0.23,0,0,0,0,6,90,2,50,36,55.0,DEF,Man City
Matheus França de Oliveira,MID,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,36,45.0,MID,Crystal Palace
Lucas Tolentino Coelho de Lima,MID,West Ham,1.5,0.14,0.06,0.2,0,0,0,0,9,75,1,60,36,60.0,MID,West Ham
Rasmus Højlund,FWD,Man Utd,3.2,0.01,0.06,0.07,0,0,0,0,2,79,2,71,36,70.0,FWD,Man Utd
Rayan Aït-Nouri,DEF,Wolves,-0.1,0.0,0.0,0.0,0,0,0,0,6,90,0,48,36,45.0,DEF,Wolves
Ben Davies,DEF,Spurs,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,36,45.0,DEF,Spurs
Emerson Palmieri dos Santos,DEF,West Ham,-0.2,0.07,0.34,0.41,0,0,0,0,-1,90,-1,44,36,45.0,DEF,West Ham
Luis Díaz,MID,Liverpool,2.4,0.09,0.28,0.37,0,0,0,0,5,74,2,77,36,75.0,MID,Liverpool
Jakub Moder,MID,Brighton,0.5,0.0,0.0,0.0,0,0,0,0,4,2,1,44,36,45.0,MID,Brighton
Ashley Phillips,DEF,Spurs,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,36,40.0,DEF,Spurs
John Stones,DEF,Man City,1.2,0.0,0.0,0.0,0,0,0,0,3,21,1,53,36,55.0,DEF,Man City
Idrissa Gueye,MID,Everton,5.5,0.01,0.0,0.01,0,0,0,0,11,79,1,48,36,50.0,MID,Everton
Harry Wilson,MID,Fulham,1.0,0.01,0.0,0.01,0,0,0,0,3,1,1,53,36,55.0,MID,Fulham
Marcus Bettinelli,GK,Chelsea,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,36,40.0,GK,Chelsea
Malcolm Ebiowei,MID,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,36,45.0,MID,Crystal Palace
Benjamin White,DEF,Arsenal,8.6,0.24,0.09,0.33,0,0,0,0,22,90,6,61,36,65.0,DEF,Arsenal
Ezri Konsa Ngoyo,DEF,Aston Villa,3.3,0.01,0.0,0.01,0,0,0,0,12,89,2,45,36,45.0,DEF,Aston Villa
Luis Sinisterra,MID,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,55,36,50.0,MID,Bournemouth
Thomas Partey,MID,Arsenal,2.4,0.09,0.15,0.24,0,0,0,0,10,90,2,48,36,50.0,MID,Arsenal
Jamal Lewis,DEF,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,36,40.0,DEF,Newcastle
Leon Bailey,MID,Aston Villa,6.0,0.02,0.0,0.02,0,0,0,0,4,90,2,55,36,65.0,MID,Aston Villa
Jonny Evans,DEF,Man Utd,0.0,0.01,0.0,0.01,0,0,0,0,24,90,0,40,36,45.0,DEF,Man Utd
Valentín Barco,DEF,Brighton,-0.3,0.0,0.0,0.0,0,0,0,0,2,1,1,40,36,40.0,DEF,Brighton
Luke Shaw,DEF,Man Utd,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,52,36,50.0,DEF,Man Utd
Mario Lemina,MID,Wolves,1.4,0.0,0.0,0.0,0,0,0,0,4,45,0,49,36,50.0,MID,Wolves
James Tarkowski,DEF,Everton,4.1,0.02,0.11,0.13,0,0,0,0,16,90,2,46,36,50.0,DEF,Everton
Kristoffer Ajer,DEF,Brentford,2.2,0.01,0.0,0.01,0,0,0,0,5,45,1,44,36,45.0,DEF,Brentford
Brennan Johnson,MID,Spurs,2.5,0.25,0.1,0.35,1,0,1,0,14,90,5,58,36,65.0,MID,Spurs
Jake O'Brien,DEF,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,36,50.0,DEF,Everton
Ryan Sessegnon,DEF,Spurs,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,36,45.0,DEF,Fulham
Justin Kluivert,MID,Bournemouth,3.2,0.01,0.11,0.12,0,0,0,0,7,88,2,46,36,55.0,MID,Bournemouth
Viljami Sinisalo,GK,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,36,40.0,GK,Aston Villa
Pierre-Emile Højbjerg,MID,Spurs,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,51,36,50.0,MID,Spurs
Lesley Ugochukwu,MID,Chelsea,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,36,45.0,MID,Chelsea
Callum Hudson-Odoi,MID,Nott'm Forest,5.7,0.09,0.31,0.4,0,2,2,3,46,89,15,47,36,55.0,MID,Nott'm Forest
Kieran Tierney,DEF,Arsenal,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,36,45.0,DEF,Arsenal
Tim Ream,DEF,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,36,45.0,DEF,Fulham
Leon Chiwome,FWD,Wolves,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,45.0,FWD,Wolves
Phil Foden,MID,Man City,6.2,0.06,0.3,0.36,1,0,1,0,18,79,5,84,36,95.0,MID,Man City
Christian Eriksen,MID,Man Utd,1.8,0.14,0.1,0.24,0,0,0,0,13,90,2,58,36,55.0,MID,Man Utd
Fábio Silva,FWD,Wolves,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,52,36,50.0,FWD,Wolves
Alfie Whiteman,GK,Spurs,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,39,36,40.0,GK,Spurs
Ollie Watkins,FWD,Aston Villa,5.5,0.01,0.0,0.01,0,0,0,0,5,90,2,90,36,90.0,FWD,Aston Villa
Gabriel dos Santos Magalhães,DEF,Arsenal,5.0,0.01,0.13,0.14,0,0,0,1,27,90,7,54,36,60.0,DEF,Arsenal
Harrison Reed,MID,Fulham,0.8,0.0,0.0,0.0,0,0,0,0,0,0,0,44,36,50.0,MID,Fulham
Manor Solomon,MID,Spurs,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,51,36,55.0,MID,Spurs
Benicio Baker-Boaitey,MID,Brighton,-0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,45.0,MID,Brighton
Christian Nørgaard,MID,Brentford,1.5,0.03,0.04,0.07,0,0,0,0,10,81,3,52,36,50.0,MID,Brentford
Sean Longstaff,MID,Newcastle,4.0,0.04,0.22,0.26,0,1,1,0,27,76,8,48,36,50.0,MID,Newcastle
Danny Ings,FWD,West Ham,1.0,0.01,0.0,0.01,0,0,0,0,0,20,1,55,36,50.0,FWD,West Ham
Dango Ouattara,MID,Bournemouth,1.6,0.04,0.04,0.08,0,0,0,0,15,90,2,47,36,50.0,MID,Bournemouth
Simon Adingra,MID,Brighton,1.3,0.42,0.3,0.72,0,0,0,0,18,90,2,50,36,55.0,MID,Brighton
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,1.3,0.0,0.0,0.0,0,0,0,0,20,90,2,45,36,45.0,DEF,Nott'm Forest
Danilo dos Santos de Oliveira,MID,Nott'm Forest,5.0,0.08,0.23,0.31,1,0,1,0,27,90,5,53,36,50.0,MID,Nott'm Forest
David Raya Martin,GK,Arsenal,5.8,0.0,0.0,0.0,0,0,0,0,23,90,6,52,36,55.0,GK,Arsenal
Jacob Murphy,MID,Newcastle,5.5,0.95,0.11,1.06,2,0,2,1,35,68,10,48,36,55.0,MID,Newcastle
Jean-Philippe Mateta,FWD,Crystal Palace,7.8,0.01,0.14,0.15,0,1,1,0,27,67,6,51,36,75.0,FWD,Crystal Palace
William Saliba,DEF,Arsenal,5.4,0.01,0.11,0.12,0,0,0,0,26,90,6,59,36,60.0,DEF,Arsenal
Destiny Udogie,DEF,Spurs,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,50,36,50.0,DEF,Spurs
Mark Flekken,GK,Brentford,5.2,0.0,0.0,0.0,0,0,0,3,31,90,10,47,36,45.0,GK,Brentford
James McConnell,MID,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,36,45.0,MID,Liverpool
Andreas Hoelgebaum Pereira,MID,Fulham,5.8,0.03,0.18,0.21,0,0,0,0,6,74,3,53,36,55.0,MID,Fulham
Marc Cucurella Saseta,DEF,Chelsea,4.2,0.03,0.0,0.03,0,0,0,0,22,90,5,48,36,50.0,DEF,Chelsea
Bryan Gil Salvatierra,MID,Spurs,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,49,36,50.0,MID,Spurs
Neco Williams,DEF,Nott'm Forest,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,36,45.0,DEF,Nott'm Forest
Billy Gilmour,MID,Brighton,0.5,0.11,0.0,0.11,0,0,0,0,9,87,3,48,36,50.0,MID,Brighton
Mikkel Damsgaard,MID,Brentford,3.0,0.04,0.0,0.04,0,0,0,0,10,81,3,48,36,50.0,MID,Brentford
Son Heung-min,MID,Spurs,4.2,0.06,0.34,0.4,0,1,1,0,28,90,7,99,36,100.0,MID,Spurs
Joe Gomez,DEF,Liverpool,0.6,0.0,0.0,0.0,0,0,0,0,5,26,0,46,36,50.0,DEF,Liverpool
Ben Johnson,DEF,West Ham,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,44,36,40.0,DEF,Ipswich
Pedro Porro,DEF,Spurs,0.5,0.13,0.0,0.13,0,0,0,0,15,90,0,58,36,55.0,DEF,Spurs
Levi Colwill,DEF,Chelsea,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,46,36,45.0,DEF,Chelsea
Jonathan Panzo,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,36,40.0,DEF,Nott'm Forest
Rico Henry,DEF,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,36,45.0,DEF,Brentford
Bobby Clark,MID,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,36,45.0,MID,Liverpool
Flynn Downes,MID,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,50,36,50.0,MID,Southampton
Joe Willock,MID,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,53,36,50.0,MID,Newcastle
Kobbie Mainoo,MID,Man Utd,3.0,0.31,0.0,0.31,0,0,0,0,15,90,2,44,36,55.0,MID,Man Utd
Dominic Calvert-Lewin,FWD,Everton,2.8,0.01,1.03,1.04,0,1,1,2,27,79,8,58,36,60.0,FWD,Everton
Tommy Doyle,MID,Wolves,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,36,50.0,MID,Wolves
João Pedro Junqueira de Jesus,FWD,Brighton,2.3,0.14,1.51,1.65,0,1,1,1,26,90,5,52,36,55.0,FWD,Brighton
Kurt Zouma,DEF,West Ham,0.5,0.0,0.0,0.0,0,0,0,0,9,90,0,45,36,45.0,DEF,West Ham
Omar Richards,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,36,45.0,DEF,Nott'm Forest
Mark O’Mahony,FWD,Brighton,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,45.0,FWD,Brighton
Shea Charles,MID,Man City,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,45.0,MID,Southampton
Neal Maupay,FWD,Brentford,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,49,36,50.0,FWD,Everton
Jordan Ayew,MID,Crystal Palace,2.0,0.02,0.05,0.07,0,0,0,0,3,5,1,54,36,55.0,MID,Crystal Palace
Nathaniel Phillips,DEF,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,36,40.0,DEF,Liverpool
Dominik Szoboszlai,MID,Liverpool,1.2,0.05,0.06,0.11,0,0,0,0,2,7,1,71,36,65.0,MID,Liverpool
Mason Mount,MID,Man Utd,1.0,0.04,0.08,0.12,0,0,0,0,11,79,2,68,36,65.0,MID,Man Utd
David Brooks,MID,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,47,36,50.0,MID,Bournemouth
Pascal Groß,MID,Brighton,1.7,0.06,0.5,0.56,0,0,0,0,4,90,2,61,36,65.0,MID,Brighton
John McGinn,MID,Aston Villa,3.5,0.01,0.0,0.01,0,0,0,0,6,90,2,53,36,55.0,MID,Aston Villa
Yoane Wissa,FWD,Brentford,4.5,0.05,0.0,0.05,0,0,0,0,2,24,1,57,36,60.0,FWD,Brentford
Reiss Nelson,MID,Arsenal,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,36,50.0,MID,Arsenal
Ibrahim Sangaré,MID,Nott'm Forest,0.7,0.0,0.0,0.0,0,0,0,0,0,0,0,49,36,45.0,MID,Nott'm Forest
Facundo Pellistri Rebollo,MID,Man Utd,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,42,36,50.0,MID,Man Utd
James Hill,DEF,Bournemouth,-0.6,0.0,0.0,0.0,0,0,0,0,0,0,0,40,36,40.0,DEF,Bournemouth
Kevin Schade,MID,Brentford,3.0,0.0,0.02,0.02,0,0,0,0,2,8,1,52,36,55.0,MID,Brentford
Sven Botman,DEF,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,45.0,DEF,Newcastle
Issa Diop,DEF,Fulham,2.0,0.01,0.0,0.01,0,0,0,0,26,90,6,44,36,45.0,DEF,Fulham
Aaron Ramsdale,GK,Arsenal,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,45.0,GK,Arsenal
Odeluga Offiah,DEF,Brighton,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,36,40.0,DEF,Brighton
Tosin Adarabioyo,DEF,Fulham,1.5,0.0,0.0,0.0,0,0,0,0,0,0,0,43,36,45.0,DEF,Chelsea
Trent Alexander-Arnold,DEF,Liverpool,2.4,0.22,0.15,0.37,0,0,0,0,5,90,0,84,36,70.0,DEF,Liverpool
Pervis Estupiñán,DEF,Brighton,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,36,50.0,DEF,Brighton
Enso González,MID,Wolves,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,50,36,45.0,MID,Wolves
Romain Faivre,MID,Bournemouth,-0.6,0.0,0.0,0.0,0,0,0,0,4,1,1,50,36,50.0,MID,Bournemouth
Harvey Elliott,MID,Liverpool,4.2,0.74,0.34,1.08,1,1,2,2,47,82,12,48,36,55.0,MID,Liverpool
Gabriel Martinelli Silva,MID,Arsenal,2.0,0.0,0.0,0.0,0,0,0,0,2,9,1,76,36,70.0,MID,Arsenal
Jhon Durán,FWD,Aston Villa,1.3,0.0,0.0,0.0,0,0,0,0,3,17,1,50,36,60.0,FWD,Aston Villa
Oscar Bobb,MID,Man City,1.5,0.0,0.0,0.0,0,0,0,0,0,0,0,44,36,50.0,MID,Man City
Michail Antonio,FWD,West Ham,4.0,0.0,0.03,0.03,0,0,0,0,7,69,2,57,36,55.0,FWD,West Ham
Malang Sarr,DEF,Chelsea,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,36,45.0,DEF,Chelsea
Ângelo Gabriel Borges Damaceno,MID,Chelsea,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,50,36,45.0,MID,Chelsea
Micky van de Ven,DEF,Spurs,-0.2,0.0,0.0,0.0,0,0,0,0,13,90,-1,44,36,45.0,DEF,Spurs
Adama Traoré,MID,Fulham,0.8,0.01,0.05,0.06,0,0,0,0,3,26,1,49,36,50.0,MID,Fulham
Lisandro Martínez,DEF,Man Utd,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,47,36,45.0,DEF,Man Utd
Alex Mighten,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,36,45.0,MID,Nott'm Forest
Bryan Mbeumo,MID,Brentford,4.0,0.02,0.08,0.1,0,0,0,0,4,90,3,68,36,70.0,MID,Brentford
Alexis Mac Allister,MID,Liverpool,1.6,0.05,0.0,0.05,0,0,0,0,7,74,2,59,36,65.0,MID,Liverpool
David Ozoh,MID,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,45.0,MID,Crystal Palace
Omari Kellyman,MID,Aston Villa,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,45.0,MID,Chelsea
Youri Tielemans,MID,Aston Villa,1.4,0.0,0.0,0.0,0,0,0,0,0,0,0,56,36,55.0,MID,Aston Villa
Illia Zabarnyi,DEF,Bournemouth,0.8,0.01,0.0,0.01,0,0,0,0,17,90,1,45,36,45.0,DEF,Bournemouth
Karl Hein,GK,Arsenal,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,36,40.0,GK,Arsenal
Dean Henderson,GK,Crystal Palace,4.4,0.0,0.0,0.0,0,0,0,0,26,90,6,44,36,45.0,GK,Crystal Palace
Marcos Senesi,DEF,Bournemouth,4.6,0.01,0.0,0.01,0,0,0,0,11,79,1,44,36,50.0,DEF,Bournemouth
Dan Burn,DEF,Newcastle,3.3,0.0,0.05,0.05,0,0,0,0,11,90,2,46,36,45.0,DEF,Newcastle
Joachim Andersen,DEF,Crystal Palace,5.2,0.01,0.0,0.01,0,0,0,0,23,90,6,47,36,45.0,DEF,Crystal Palace
Alfie Gilchrist,DEF,Chelsea,2.6,0.0,0.0,0.0,0,0,0,0,2,1,1,40,36,40.0,DEF,Chelsea
Pedro Lomba Neto,MID,Wolves,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,55,36,65.0,MID,Chelsea
Dane Scarlett,FWD,Spurs,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,45.0,FWD,Spurs
Lucas Digne,DEF,Aston Villa,4.7,0.01,0.0,0.01,0,0,0,0,11,89,2,46,36,45.0,DEF,Aston Villa
Enzo Fernández,MID,Chelsea,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,36,50.0,MID,Chelsea
Matt Targett,DEF,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,42,36,40.0,DEF,Newcastle
Stefan Ortega Moreno,GK,Man City,1.2,0.0,0.0,0.0,0,0,0,0,0,0,0,37,36,55.0,GK,Man City
Sam Johnstone,GK,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,36,45.0,GK,Crystal Palace
Yerson Mosquera,DEF,Wolves,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,36,40.0,DEF,Wolves
Emiliano Buendía Stati,MID,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,57,36,55.0,MID,Aston Villa
Nathan Collins,DEF,Brentford,4.2,0.01,0.0,0.01,0,0,0,1,28,90,7,45,36,45.0,DEF,Brentford
Leandro Trossard,MID,Arsenal,6.6,0.04,0.55,0.59,0,1,1,0,23,80,8,65,36,70.0,MID,Arsenal
Antony Matheus dos Santos,MID,Man Utd,2.0,0.01,0.02,0.03,0,0,0,0,2,59,1,68,36,60.0,MID,Man Utd
Trevoh Chalobah,DEF,Chelsea,6.0,0.06,0.15,0.21,0,0,0,0,29,82,6,43,36,45.0,DEF,Chelsea
Luke Cundle,MID,Wolves,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,45.0,MID,Wolves
Ethan Nwaneri,MID,Arsenal,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,45.0,MID,Arsenal
Tino Livramento,DEF,Newcastle,1.7,0.15,0.1,0.25,0,0,0,0,15,90,2,40,36,45.0,DEF,Newcastle
Tyler Adams,MID,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,49,36,50.0,MID,Bournemouth
Kieran Trippier,DEF,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,66,36,60.0,DEF,Newcastle
Richarlison de Andrade,MID,Spurs,3.0,0.2,0.45,0.65,1,1,2,0,32,29,9,68,36,70.0,FWD,Spurs
Norberto Bercique Gomes Betuncal,FWD,Everton,1.3,0.03,0.0,0.03,0,0,0,0,0,10,1,57,36,50.0,FWD,Everton
Jason Steele,GK,Brighton,-0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,41,36,45.0,GK,Brighton
Nick Pope,GK,Newcastle,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,53,36,50.0,GK,Newcastle
Kai Havertz,MID,Arsenal,8.2,0.16,0.27,0.43,1,0,1,0,23,90,5,75,36,80.0,FWD,Arsenal
Vladimír Coufal,DEF,West Ham,0.8,0.04,0.0,0.04,0,0,0,0,12,90,0,46,36,45.0,DEF,West Ham
Marcus Rashford,MID,Man Utd,0.1,0.0,0.0,0.0,0,0,0,0,0,0,0,84,36,70.0,MID,Man Utd
Lewis O'Brien,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,49,36,50.0,MID,Nott'm Forest
Evan Ferguson,FWD,Brighton,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,57,36,55.0,FWD,Brighton
Yves Bissouma,MID,Spurs,1.0,0.04,0.04,0.08,0,0,0,0,4,90,1,50,36,50.0,MID,Spurs
João Victor Gomes da Silva,MID,Wolves,0.2,0.01,0.0,0.01,0,0,0,0,9,90,1,49,36,50.0,MID,Wolves
Abdoulaye Doucouré,MID,Everton,3.3,0.01,0.04,0.05,0,0,0,0,4,53,1,55,36,55.0,MID,Everton
Enes Ünal,FWD,Bournemouth,2.0,0.0,0.0,0.0,0,0,0,0,2,10,1,50,36,55.0,FWD,Bournemouth
Ederson Santana de Moraes,GK,Man City,4.0,0.0,0.0,0.0,0,0,0,0,14,90,2,55,36,55.0,GK,Man City
Morgan Rogers,MID,Aston Villa,4.5,0.01,0.0,0.01,0,0,0,0,4,25,1,50,36,50.0,MID,Aston Villa
Virgil van Dijk,DEF,Liverpool,0.9,0.0,0.08,0.08,0,0,0,0,15,90,1,67,36,60.0,DEF,Liverpool
Willy Boly,DEF,Nott'm Forest,2.3,0.07,0.0,0.07,1,0,1,1,31,90,6,45,36,45.0,DEF,Nott'm Forest
Mohammed Kudus,MID,West Ham,2.8,0.01,0.03,0.04,0,0,0,0,17,90,2,67,36,65.0,MID,West Ham
Scott McTominay,MID,Man Utd,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,50.0,MID,Man Utd
Andrew Omobamidele,DEF,Nott'm Forest,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,45.0,DEF,Nott'm Forest
Kaine Kesler-Hayden,DEF,Aston Villa,0.7,0.0,0.0,0.0,0,0,0,0,0,0,0,40,36,40.0,DEF,Aston Villa
Rico Lewis,DEF,Man City,1.8,0.0,0.0,0.0,0,0,0,0,0,0,0,42,36,45.0,DEF,Man City
Alejandro Garnacho,MID,Man Utd,3.2,0.03,0.03,0.06,0,0,0,0,8,90,2,50,36,65.0,MID,Man Utd
Jean-Ricner Bellegarde,MID,Wolves,-0.2,0.0,0.2,0.2,1,0,1,0,10,45,4,49,36,50.0,MID,Wolves
Lewis Dobbin,MID,Everton,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,50.0,MID,Aston Villa
Anthony Gordon,MID,Newcastle,9.0,0.36,0.15,0.51,1,0,1,0,19,84,6,63,36,75.0,MID,Newcastle
Emmanuel Dennis,FWD,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,36,50.0,FWD,Nott'm Forest
Nathaniel Clyne,DEF,Crystal Palace,4.2,0.08,0.0,0.08,0,0,0,0,26,77,6,43,36,45.0,DEF,Crystal Palace
Ethan Brierley,MID,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,45.0,MID,Brentford
Timo Werner,FWD,Spurs,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,63,36,65.0,MID,Spurs
Edson Álvarez Velázquez,MID,West Ham,1.8,0.01,0.0,0.01,0,0,0,0,3,45,1,50,36,50.0,MID,West Ham
Jakub Kiwior,DEF,Arsenal,2.4,0.0,0.0,0.0,0,0,0,0,0,0,0,42,36,50.0,DEF,Arsenal
Lloyd Kelly,DEF,Bournemouth,0.8,0.0,0.0,0.0,0,0,0,0,0,0,0,45,36,45.0,DEF,Newcastle
Vitalii Mykolenko,DEF,Everton,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,46,36,45.0,DEF,Everton
